img_pth,img_name,source
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00DE_210817134615_tl.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00DE_210817134615_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00DE_210817134615_tr.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00DE_210817134615_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907143142_bl.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907143142_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907143142_br.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907143142_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907143142_l.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907143142_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907143142_r.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907143142_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907143142_tl.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907143142_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907143142_tr.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907143142_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144203_bl.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144203_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144203_br.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144203_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144203_l.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144203_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144203_r.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144203_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144203_tl.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144203_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144203_tr.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144203_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144510_bl.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144510_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144510_br.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144510_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144510_l.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144510_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144510_r.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144510_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144510_tl.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144510_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144510_tr.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144510_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144726_bl.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144726_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144726_br.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144726_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144726_l.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144726_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144726_r.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144726_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144726_tl.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144726_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144726_tr.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000Y2_210907144726_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000YW_210907142026_bl.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000YW_210907142026_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000YW_210907142026_br.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000YW_210907142026_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000YW_210907142026_l.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000YW_210907142026_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000YW_210907142026_r.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000YW_210907142026_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000YW_210907142026_tl.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000YW_210907142026_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000YW_210907142026_tr.jpg,slim_MP_A1_LDA1_8S%SS58D12660%-VA2011121HGR2165L2021060500000100000YW_210907142026_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907142318_bl.jpg,slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907142318_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907142318_br.jpg,slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907142318_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907142318_l.jpg,slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907142318_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907142318_r.jpg,slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907142318_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907142318_tl.jpg,slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907142318_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907142318_tr.jpg,slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907142318_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907143027_bl.jpg,slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907143027_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907143027_br.jpg,slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907143027_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907143027_l.jpg,slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907143027_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907143027_r.jpg,slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907143027_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907143027_tl.jpg,slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907143027_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907143027_tr.jpg,slim_MP_A1_LDA1_8S%SS58D12661%V3B2011121HGR215RL202105240000010000040_210907143027_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164713_bl.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164713_bl.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164713_br.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164713_br.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164713_l.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164713_l.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164713_r.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164713_r.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164713_tl.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164713_tl.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164713_tr.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164713_tr.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164731_bl.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164731_bl.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164731_br.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164731_br.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164731_l.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164731_l.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164731_r.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164731_r.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164731_tl.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164731_tl.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164731_tr.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018T002C_210829164731_tr.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018V02J5_210829164755_bl.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018V02J5_210829164755_bl.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018V02J5_210829164755_br.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018V02J5_210829164755_br.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018V02J5_210829164755_l.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018V02J5_210829164755_l.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018V02J5_210829164755_r.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018V02J5_210829164755_r.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018V02J5_210829164755_tl.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018V02J5_210829164755_tl.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20246Y20018V02J5_210829164755_tr.jpg,Saipan_MP_A1_LDA1_8SSS58D20246Y20018V02J5_210829164755_tr.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163820_bl.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163820_bl.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163820_br.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163820_br.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163820_l.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163820_l.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163820_r.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163820_r.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163820_tl.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163820_tl.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163820_tr.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163820_tr.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163837_bl.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163837_bl.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163837_br.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163837_br.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163837_l.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163837_l.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163837_r.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163837_r.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163837_tl.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163837_tl.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163837_tr.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GE_210829163837_tr.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163731_bl.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163731_bl.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163731_br.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163731_br.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163731_l.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163731_l.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163731_r.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163731_r.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163731_tl.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163731_tl.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163731_tr.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163731_tr.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163750_bl.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163750_bl.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163750_br.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163750_br.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163750_l.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163750_l.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163750_r.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163750_r.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163750_tl.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163750_tl.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163750_tr.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01GN_210829163750_tr.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01HL_210829163907_bl.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01HL_210829163907_bl.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01HL_210829163907_br.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01HL_210829163907_br.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01HL_210829163907_l.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01HL_210829163907_l.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01HL_210829163907_r.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01HL_210829163907_r.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01HL_210829163907_tl.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01HL_210829163907_tl.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01HL_210829163907_tr.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01HL_210829163907_tr.jpg,saipan2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/saipan2/saipan2_0830/Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01HL_210829163926_bl.jpg,Saipan_MP_A1_LDA1_8SSS58D20251Y20018V01HL_210829163926_bl.jpg,saipan2
