img_pth,img_name,source
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901RM_210813005539_tl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901RM_210813005539_tl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901RM_210813005539_tr.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901RM_210813005539_tr.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901W6_210813024324_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901W6_210813024324_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901W6_210813024324_br.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901W6_210813024324_br.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901W6_210813024324_l.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901W6_210813024324_l.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901W6_210813024324_tl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901W6_210813024324_tl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901W6_210813024324_tr.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901W6_210813024324_tr.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901XM_210813030711_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901XM_210813030711_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901XM_210813030711_br.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901XM_210813030711_br.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901XM_210813030711_l.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901XM_210813030711_l.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901XM_210813030711_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901XM_210813030711_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901XM_210813030711_tl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901XM_210813030711_tl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901XM_210813030711_tr.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901XM_210813030711_tr.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901YK_210813030330_tl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901YK_210813030330_tl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901YK_210813030330_tr.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018901YK_210813030330_tr.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y200189022L_210813001202_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y200189022L_210813001202_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y200189022L_210813001202_br.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y200189022L_210813001202_br.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y200189022L_210813001202_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y200189022L_210813001202_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y200189022L_210813001202_tr.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y200189022L_210813001202_tr.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y200189024P_210813002559_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y200189024P_210813002559_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y200189024P_210813002559_l.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y200189024P_210813002559_l.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y200189024P_210813002559_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y200189024P_210813002559_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y200189024P_210813002559_tl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y200189024P_210813002559_tl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y200189024P_210813002559_tr.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y200189024P_210813002559_tr.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890285_210813061337_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890285_210813061337_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890285_210813061337_l.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890285_210813061337_l.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890285_210813061337_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890285_210813061337_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890285_210813061337_tl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890285_210813061337_tl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y200189029M_210813065550_br.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y200189029M_210813065550_br.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y200189029M_210813065550_l.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y200189029M_210813065550_l.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y200189029M_210813065550_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y200189029M_210813065550_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y200189029M_210813065550_tl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y200189029M_210813065550_tl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y200189029M_210813065550_tr.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y200189029M_210813065550_tr.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902BC_210813043410_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902BC_210813043410_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902BC_210813043410_br.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902BC_210813043410_br.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902BC_210813043410_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902BC_210813043410_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902BC_210813043410_tl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902BC_210813043410_tl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902BC_210813043410_tr.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902BC_210813043410_tr.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902KZ_210813031502_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902KZ_210813031502_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902KZ_210813031502_br.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902KZ_210813031502_br.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902KZ_210813031502_l.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902KZ_210813031502_l.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902KZ_210813031502_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902KZ_210813031502_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902KZ_210813031502_tl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902KZ_210813031502_tl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902KZ_210813031502_tr.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902KZ_210813031502_tr.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L1_210813032020_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L1_210813032020_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L1_210813032020_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L1_210813032020_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L1_210813032020_tl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L1_210813032020_tl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L1_210813032020_tr.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L1_210813032020_tr.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L9_210813031947_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L9_210813031947_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L9_210813031947_br.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L9_210813031947_br.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L9_210813031947_l.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L9_210813031947_l.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L9_210813031947_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L9_210813031947_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L9_210813031947_tr.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902L9_210813031947_tr.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902LE_210813032630_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902LE_210813032630_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902LE_210813032630_br.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902LE_210813032630_br.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902LE_210813032630_l.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902LE_210813032630_l.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902LE_210813032630_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902LE_210813032630_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902LE_210813032630_tl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902LE_210813032630_tl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902MJ_210813014018_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902MJ_210813014018_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902MJ_210813014018_br.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902MJ_210813014018_br.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902MJ_210813014018_l.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902MJ_210813014018_l.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902MJ_210813014018_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902MJ_210813014018_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902MJ_210813014018_tl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902MJ_210813014018_tl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902V0_210813055437_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902V0_210813055437_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902V0_210813055437_br.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902V0_210813055437_br.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902V0_210813055437_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902V0_210813055437_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902V0_210813055437_tl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902V0_210813055437_tl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902V0_210813055437_tr.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902V0_210813055437_tr.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902WC_210813044250_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902WC_210813044250_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902WC_210813044250_br.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902WC_210813044250_br.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902WC_210813044250_l.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902WC_210813044250_l.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902WC_210813044250_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902WC_210813044250_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902XZ_210813045013_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902XZ_210813045013_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902XZ_210813045013_br.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902XZ_210813045013_br.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902XZ_210813045013_l.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902XZ_210813045013_l.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902XZ_210813045013_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902XZ_210813045013_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902XZ_210813045013_tl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902XZ_210813045013_tl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902XZ_210813045013_tr.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902XZ_210813045013_tr.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902Y6_210813054853_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902Y6_210813054853_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902Y6_210813054853_br.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902Y6_210813054853_br.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902Y6_210813054853_l.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902Y6_210813054853_l.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902Y6_210813054853_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902Y6_210813054853_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902Y6_210813054853_tl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902Y6_210813054853_tl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902Y6_210813054853_tr.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902Y6_210813054853_tr.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902YC_210813044320_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902YC_210813044320_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902YC_210813044320_br.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902YC_210813044320_br.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902YC_210813044320_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902YC_210813044320_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902YC_210813044320_tl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902YC_210813044320_tl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902YC_210813044320_tr.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902YC_210813044320_tr.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902ZG_210813064812_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902ZG_210813064812_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902ZG_210813064812_br.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902ZG_210813064812_br.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902ZG_210813064812_l.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902ZG_210813064812_l.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902ZG_210813064812_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018902ZG_210813064812_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890364_210813083204_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890364_210813083204_bl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890364_210813083204_br.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890364_210813083204_br.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890364_210813083204_r.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890364_210813083204_r.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890364_210813083204_tl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890364_210813083204_tl.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890364_210813083204_tr.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y2001890364_210813083204_tr.jpg,Kyoto
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Kyoto/kyoto_0813_train/Kyoto_MP_A1_LDA1_8SSS58D09620Y20018903B5_210813072211_bl.jpg,Kyoto_MP_A1_LDA1_8SSS58D09620Y20018903B5_210813072211_bl.jpg,Kyoto
